id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
3f93d3cad9e8,2026 FAO-Supported GROW Summer School Opens Applications on Agrobiodiversity and Climate Change – Apply Now,,globalsouthopportunities.com,https://www.globalsouthopportunities.com/2026/06/30/climate-88/,"FAO-Supported GROW Summer School Opens Applications on Agrobiodiversity and Climate Change A new international learning opportunity has been announced for students, researchers, and early-career professionals interested in sustainable agriculture and environmental science. The 2026 FAO Mountain Partnership GROW Summer School on Agrobiodiversity in a Changing Climate is now accepting applications, offering participants an immersive academic …",,,,GLOBAL,,36,2026-06-30T23:57:53.353201+00:00
05ed7a59f6cb,"Inclusive, Gender-responsive Conservation by Indigenous People in Northeastern Cambodia",Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/inclusive-gender-responsive-conservation-indigenous-people-northeastern,"Inclusive, Gender-responsive Conservation by Indigenous People in Northeastern Cambodia                 
 
 
                    Non-Timber Forest Products
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,36,2026-06-30T23:57:54.686765+00:00
4ce6345d722a,Apoio às comunidades é fundamental para resistir ao avanço dos combustíveis fósseis,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/apoio-as-comunidades-e-fundamental-para-resistir-ao-avanco-dos-combustiveis-fosseis/,"Petróleo avança e as comunidades resistem: saiba como o Fundo Casa fortalece iniciativas de base Enquanto discursos oficiais celebram novos ciclos de exploração, são essas populações que sentem, no cotidiano, os impactos mais profundos e desiguais desse modelo energético. Esse dilema é vivenciado diretamente nos territórios onde povos indígenas, ribeirinhos, quilombolas, pescadores e agricultores familiares lutam diariamente para proteger seus modos de vida. A exploração de hidrocarbonetos ameaç",,,,BR,,34,2026-06-30T23:57:55.032247+00:00
62da48b88ca5,Projetos selecionados da chamada Amazônia Resiliente – Fortalecendo Soluções Comunitárias Frente às Mudanças Climáticas,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projetos-selecionados-da-chamada-amazonia-resiliente-fortalecendo-solucoes-comunitarias-frente-as-mudancas-climaticas/,"O Fundo Casa Socioambiental anuncia os 30 projetos selecionados na chamada “Amazônia Resiliente – Fortalecendo Soluções Comunitárias Frente às Mudanças Climáticas” , que apoiará organizações da sociedade civil atuantes diretamente nos territórios amazônicos. A chamada é uma realização do Fundo Casa com apoio da Comic Relief . A chamada, lançada em junho de 2025, recebeu 166 inscrições. A iniciativa tem como objetivo impulsionar projetos liderados por comunidades locais que enfrentam os impactos",,,,BR,,34,2026-06-30T23:57:55.056566+00:00
438bfcf0bd90,Rios irmãos: articulações locais para proteção dos rios Teles Pires e Juruena,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/rios-irmaos-articulacoes-locais-para-protecao-dos-rios-teles-pires-e-juruena/,"A mobilização das comunidades contra as hidrelétricas na Amazônia destaca a força das articulações locais e o papel crucial de apoios, como o do Fundo Casa Socioambiental, na garantia dos direitos territoriais e ambientais. Para muitas populações indígenas os rios são sagrados, sendo verdadeiras entidades que guardam consigo a história de seus povos. São fontes de água, alimento e transporte, essenciais para a sobrevivência das comunidades ribeirinhas e de uma infinidade de espécies. Para os eco",,,,BR,,34,2026-06-30T23:57:55.173883+00:00
21b48558b5cf,Fundo Casa na COP29,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-na-cop29/,"Entre os dias 11 e 22 de novembro, autoridades de Estado, especialistas e representantes da sociedade civil de todo o mundo se reúnem, em Baku, no Azerbaijão, para a 29 ª Conferência da Convenção Quadro das Nações Unidas sobre Mudanças do Clima (COP29) . O Fundo Casa Socioambiental participará com uma delegação de 15 pessoas, dialogando em painéis sobre a arquitetura da filantropia no Sul Global e o papel dos fundos territoriais e locais para a proteção da biodiversidade e a promoção da justiça",,,,BR,,34,2026-06-30T23:57:55.244377+00:00
82bdb9f0a87f,Plataforma expõe relação entre commodities e violações de direitos no campo brasileiro,ISPN,ispn.org.br,https://ispn.org.br/noticia/plataforma-expoe-relacao-entre-commodities-e-violacoes-de-direitos-no-campo-brasileiro/,"Um olhar para fortalecer e ampliar o debate socioambiental no Brasil. Com esse objetivo, um conjunto de organizações da sociedade civil se moveu para criar uma ferramenta que reúne dados sobre conflitos no campo, desmatamento e a expansão da agricultura industrial no Brasil. A Plataforma nasce como iniciativa do Observatório Socioambiental (OSA) , atendendo a necessidade urgente de produzir, analisar e dar visibilidade aos impactos sociais relacionados às violações de direitos humanos no campo,",,,,BR,,34,2026-06-30T23:58:05.079042+00:00
1149468bdd4f,Intercâmbio entre povos indígenas fortalece estratégias de restauração e defesa dos territórios,ISPN,ispn.org.br,https://ispn.org.br/noticia/territorios-livres-e-floresta-em-pe/,"Uma longa viagem de quase três mil quilômetros levou um grupo de indígenas Guarani-Kaiowá do Mato Grosso do Sul rumo aos territórios indígenas Ka’apor e Guajajara, no Maranhão. Na jornada eram oito mulheres e um homem com expectativas bem parecidas. A viagem teve um objetivo claro: trocar saberes sobre proteção da natureza e fortalecer estratégias para restaurar territórios devastados . Para eles, o encontro também representou um sonho coletivo: ver novamente florestas em pé e territórios livres",,,,BR,,34,2026-06-30T23:58:05.103518+00:00
90ca7f17d1ad,"Na COP30 e além dela, a sociobioeconomia ecoa como urgência planetária",ISPN,ispn.org.br,https://ispn.org.br/noticia/na-cop30-e-alem-dela-a-sociobiodiversidade-ecoa-como-urgencia-planetaria/,"A sociobioeconomia — modelo que integra biodiversidade, economia, conhecimentos tradicionais, justiça social, tecnologias sociais e inovação científica — tem ganhado protagonismo nas discussões sobre clima e desenvolvimento. Na COP30, o Brasil saiu como protagonista no tema, ao apresentar soluções que enfrentam a insegurança alimentar no planeta, decorrente do aquecimento global. Cientistas do IPCC (Painel Intergovernamental sobre Mudanças Climáticas) da ONU alertam sobre o risco de escassez de",,,,BR,,34,2026-06-30T23:58:05.152001+00:00
74237aeed9b3,Da coleta à farinha: encontro no Tocantins reúne extrativistas para fortalecer a cadeia do Jatobá,ISPN,ispn.org.br,https://ispn.org.br/noticia/da-coleta-a-farinha-encontro-no-tocantins-reune-extrativistas-para-fortalecer-a-cadeia-do-jatoba/,"Em Caseara, no estado do Tocantins, o Assentamento Onalício Barros recebeu, nos dias 4 e 5 de outubro, agricultores familiares, assentados, povos indígenas e comunidades tradicionais para um encontro focado na produção de farinha de Jatobá. Com nome de origem Tupi, que significa “árvore com frutos duros”, é uma planta icônica espalhada por grandes biomas brasileiros, como a Amazônia, a Mata Atlântica, o Pantanal e o Cerrado. A riqueza dessa espécie está em seu aproveitamento integral: a polpa, p",,,,BR,,34,2026-06-30T23:58:05.206915+00:00
b516ba04c072,Let's invest in grassroots young leaders,Youth Climate Justice Fund,ycjf.org,https://ycjf.org/impact-stories,"Let's invest in grassroots young leaders
         
 
 
 Initiatives supported 
 115 
 
 
 Countries reached 
 51 
 
 
 Funding committed 
 8114526 
 
 
 
 We are supporting the next generation of community-rooted compassionate leaders who are driving bold ,  equitable and sustainable solutions.  
 
 
 
          Learn about our grantee partners",,"$40,000",USD,GLOBAL,,34,2026-06-30T23:57:54.415196+00:00
72476315dc4d,Call for Applications: Stewart Island Rakiura Grant Program (New Zealand),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/call-for-applications-stewart-island-rakiura-grant-program-new-zealand/,"Deadline: 31-Oct-2026 The Stewart Island / Rakiura Grant Program is a community funding initiative by the Southland District Council that provides up to $4,514 per year to support local not-for-profit and community groups. It funds projects that improve social, cultural, environmental, and economic wellbeing in alignment with the Community Board Plan, with a focus on community-led development and long-term sustainability. What Is the Stewart Island / Rakiura Grant Program? The Stewart Island / Rakiura Grant Program is part of the Southland District Council’s Community Partnership Fund. It enab",,"$4,514",,GLOBAL,,34,2026-06-30T23:57:58.701875+00:00
dedd36df98f7,Innovation Fund Grant Supporting Global Youth Work Projects (Ireland),,fundsforngos.org,https://www2.fundsforngos.org/environment-2/innovation-fund-grant-supporting-global-youth-work-projects-ireland/,"Deadline : 03-Jul-2026 The Innovation Fund Grant supports youth work organisations on the island of Ireland to develop innovative projects that introduce or strengthen global youth work approaches. The fund helps youth services explore local-global connections and address justice issues such as poverty, gender equality, education, hunger, peace and security, clean water, clean energy, decent work, climate action and sustainable cities. Successful applicants can receive funding of up to €5,000 , along with free training support from the Youth 2030 training team. Projects must be implemented bet",,"€5,000",,GLOBAL,,34,2026-06-30T23:58:17.892435+00:00
b43118b831c5,"Discover India’s Latest Grants, Awards and Innovation Opportunities",,fundsforngos.org,https://www2.fundsforngos.org/listing/discover-indias-latest-grants-awards-and-innovation-opportunities/,"[ June 2026 ] Explore the latest funding opportunities in India for NGOs, startups, researchers, innovators, and nonprofit organizations. This curated collection features grants, awards, fellowships, innovation challenges, research funding, competitions, and startup support across sectors such as healthcare, education, agriculture, climate action, technology, entrepreneurship, and social development. Nominations Open: Indian Innovation Icons Awards Deadline : 22-July-2026 Indian Innovation Icons by MIF is a national innovation recognition platform that identifies and supports high-impact innov",2026-09-09,"th,",,GLOBAL,,34,2026-06-30T23:58:29.885840+00:00
18c88802c9de,"Incredible Open Calls for Funding, Awards & Innovation in Asia",,fundsforngos.org,https://www2.fundsforngos.org/listing/incredible-open-calls-for-funding-awards-innovation-in-asia/,"Incredible Open Calls for Funding, Awards & Innovation in Asia 
 [May 2026]




Explore incredible open calls across Asia, including funding opportunities, awards, competitions, and innovation programmes. These opportunities support work in technology, public health, sustainability, education, gender equality, conservation, and regional development, offering …  [Read more...]  about Incredible Ope",,,,GLOBAL,,34,2026-06-30T23:58:44.993431+00:00
f3c8e6f07eb5,"Cerrado Guardians for Socio-environmental Justice, Brazil",Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/cerrado-guardians-socio-environmental-justice-brazil,"Cerrado Guardians for Socio-environmental Justice, Brazil                 
 
 
                    Rede Cerrado
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,34,2026-06-30T23:57:54.684959+00:00
